_id,id,urlParams,index,exitStepsDone,createdAt,data,gameLobbyId,updatedAt,lastLogin,online,idle,lastActivityAt,readyAt,gameId,exitAt,exitStatus
MgMH8iQzjL6qWrgis,Thtkyguy1,{},8,['ExitSurvey'],2024-12-12 00:31:21.992,"{'personality': '{""user_id"": ""Thtkyguy1"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Kentucky"", ""education"": ""High school diploma"", ""occupation"": ""Sales"", ""Extraversion"": 5, ""Agreeableness"": 8, ""Conscientiousness"": 9, ""Neuroticism"": 6, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/MgMH8iQzjL6qWrgis', 'nodeId': 6, 'neighbors': [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [2, 8, 13], 'InitialConnectionsForThisRound': [13, 4, 3], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:02:28.289,"{'at': datetime.datetime(2024, 12, 12, 0, 42, 27, 576000)}",False,,2024-12-12 01:01:10.308,2024-12-12 00:31:58.057,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
sCDMmh6xginPqpAtM,Serv3,{},9,['ExitSurvey'],2024-12-12 00:31:35.202,"{'personality': '{""user_id"": ""Serv3"", ""age"": ""18-24"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""New Jersey"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Camp Director"", ""Extraversion"": 9, ""Agreeableness"": 8, ""Conscientiousness"": 10, ""Neuroticism"": 4, ""Openness"": 7}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/sCDMmh6xginPqpAtM', 'nodeId': 14, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'base_connections': [6, 10, 2], 'InitialConnectionsForThisRound': [13, 1, 12], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:00:44.527,"{'at': datetime.datetime(2024, 12, 12, 0, 36, 43, 66000)}",False,,2024-12-12 01:00:43.847,2024-12-12 00:31:59.683,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
CyW3Gp36oxNT7b3nr,yd115,{},10,['ExitSurvey'],2024-12-12 00:31:42.169,"{'personality': '{""user_id"": ""yd115"", ""age"": ""45-54"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Florida"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Editor"", ""Extraversion"": 4, ""Agreeableness"": 8, ""Conscientiousness"": 8, ""Neuroticism"": 6, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/CyW3Gp36oxNT7b3nr', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [14, 8, 13], 'InitialConnectionsForThisRound': [0, 9, 4], 'sm_frequency': 'Sometimes', 'change_mind': 'Maybe', 'more_informed': 'Yes', 'political_trust': 'I trust some political news', 'source_rel': 'A little relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'Maybe', 'feedback': ""When I was unsure whether a statement was correct, I tended to do my own news research to verify, because the responses didn't cite any sources other than the person's own experience, and lacked specifics.""}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:02:33.826,"{'at': datetime.datetime(2024, 12, 12, 0, 31, 42, 372000)}",True,True,2024-12-12 01:02:31.116,2024-12-12 00:32:12.568,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
oTWPzxd5fqqxxyhxm,Raquelly12,{},11,[],2024-12-12 00:31:52.291,{},ZfKXEqGC5EYTCFMEF,2024-12-12 00:46:55.720,"{'at': datetime.datetime(2024, 12, 12, 0, 46, 50, 979000)}",False,,2024-12-12 00:46:51.674,,,2024-12-12 00:36:41.548,gameFull
aZNC5q7MicRqfevY5,LatoyaB86,{},12,['ExitSurvey'],2024-12-12 00:32:16.454,"{'personality': '{""user_id"": ""LatoyaB86"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Indiana"", ""education"": ""Associate degree"", ""occupation"": ""Customer Service Representative "", ""Extraversion"": 5, ""Agreeableness"": 7, ""Conscientiousness"": 6, ""Neuroticism"": 6, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/aZNC5q7MicRqfevY5', 'nodeId': 10, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14], 'base_connections': [4, 9, 5], 'InitialConnectionsForThisRound': [4, 8, 5], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No', 'feedback': 'I have no further comments or feedback. '}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:08:35.730,"{'at': datetime.datetime(2024, 12, 12, 0, 32, 16, 637000)}",False,,2024-12-12 01:05:09.043,2024-12-12 00:33:45.311,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
PDdoDpuSSbZdEpum2,SP0,{},13,['ExitSurvey'],2024-12-12 00:32:35.239,"{'personality': '{""user_id"": ""SP0"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""Maryland"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Writer/Private Chef"", ""Extraversion"": 5, ""Agreeableness"": 4, ""Conscientiousness"": 7, ""Neuroticism"": 6, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/PDdoDpuSSbZdEpum2', 'nodeId': 7, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [8, 11, 4], 'InitialConnectionsForThisRound': [5, 3, 14], 'sm_frequency': 'Rarely', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:03:03.072,"{'at': datetime.datetime(2024, 12, 12, 0, 32, 35, 396000)}",False,,2024-12-12 01:02:58.215,2024-12-12 00:33:14.633,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
PRHbKpWhLDEBWYCMz,L1,{},14,['ExitSurvey'],2024-12-12 00:32:37.804,"{'personality': '{""user_id"": ""L1"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""Texas"", ""education"": ""Graduate or professional degree"", ""occupation"": ""customer service rep"", ""Extraversion"": 6, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 6, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/PRHbKpWhLDEBWYCMz', 'nodeId': 8, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14], 'base_connections': [7, 2, 10], 'InitialConnectionsForThisRound': [7, 2, 10], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I trust some political news', 'source_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No', 'logic_rel': 'Relevant'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:17:25.403,"{'at': datetime.datetime(2024, 12, 12, 0, 32, 38, 16000)}",False,,2024-12-12 01:01:54.676,2024-12-12 00:32:54.078,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
MfngyquX3ib4Nc5Kw,lallie1,{},15,['ExitSurvey'],2024-12-12 00:33:05.649,"{'personality': '{""user_id"": ""lallie1"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""hispanic"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""California"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""consultant"", ""Extraversion"": 2, ""Agreeableness"": 9, ""Conscientiousness"": 9, ""Neuroticism"": 6, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/MfngyquX3ib4Nc5Kw', 'nodeId': 5, 'neighbors': [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [4, 10, 7], 'InitialConnectionsForThisRound': [4, 10, 7], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Maybe', 'political_trust': 'I trust some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe', 'feedback': 'n/a'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:01:27.522,"{'at': datetime.datetime(2024, 12, 12, 0, 33, 5, 859000)}",False,,2024-12-12 01:01:25.072,2024-12-12 00:33:53.674,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
pWAsWk2AmCLhG4ikc,c24,{},16,['ExitSurvey'],2024-12-12 00:33:41.291,"{'personality': '{""user_id"": ""c24"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Arizona"", ""education"": ""High school diploma"", ""occupation"": ""N/A"", ""Extraversion"": 6, ""Agreeableness"": 4, ""Conscientiousness"": 10, ""Neuroticism"": 5, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/pWAsWk2AmCLhG4ikc', 'nodeId': 13, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14], 'base_connections': [2, 14, 10], 'InitialConnectionsForThisRound': [9, 4, 7], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe', 'feedback': 'n/a'}",ZfKXEqGC5EYTCFMEF,2024-12-12 01:02:41.359,"{'at': datetime.datetime(2024, 12, 12, 0, 33, 41, 495000)}",False,,2024-12-12 01:02:40.389,2024-12-12 00:34:13.880,ZfKXEqGC5EYTCFMEF,2024-12-12 00:58:00.138,finished
88s735dWYYipW8dLs,Mighty33,{},17,[],2024-12-12 00:35:23.865,{},ZfKXEqGC5EYTCFMEF,2024-12-12 00:55:04.242,"{'at': datetime.datetime(2024, 12, 12, 0, 38, 39, 496000)}",False,,2024-12-12 00:55:00.430,,,2024-12-12 00:36:41.548,gameFull
kgR9MHCmsSwYgxL5p,Ctina1111,{},1,['ExitSurvey'],2024-11-11 20:29:28.604,"{'personality': '{""user_id"": ""Ctina1111"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Other"", ""politicalStrength"": ""Neutral"", ""location"": ""Texas"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Unemployed"", ""Extraversion"": 9, ""Agreeableness"": 8, ""Conscientiousness"": 7, ""Neuroticism"": 5, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/kgR9MHCmsSwYgxL5p', 'nodeId': 12, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], 'base_connections': [13, 4, 20], 'InitialConnectionsForThisRound': [16, 8, 11], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'Maybe', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No'}",s4vzCdmMknrTYuqvp,2024-11-11 21:07:03.538,"{'at': datetime.datetime(2024, 11, 11, 21, 6, 57, 851000)}",True,True,2024-11-11 21:06:58.506,2024-11-11 20:31:07.634,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
QvmFNwQFgijkR5KjL,7trig,{},2,['ExitSurvey'],2024-11-11 20:30:19.089,"{'personality': '{""user_id"": ""7trig"", ""age"": ""25-34"", ""gender"": ""Non-binary"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Very Strong"", ""location"": ""Ohio"", ""education"": ""High school diploma"", ""occupation"": ""Retail"", ""Extraversion"": 3, ""Agreeableness"": 4, ""Conscientiousness"": 8, ""Neuroticism"": 10, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/QvmFNwQFgijkR5KjL', 'nodeId': 8, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'base_connections': [5, 14, 20], 'InitialConnectionsForThisRound': [17, 3, 14], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Extremely relevant', 'logic_rel': 'Extremely relevant', 'emotion_rel': 'Extremely relevant', 'bot_involved': 'Yes'}",s4vzCdmMknrTYuqvp,2024-11-11 21:12:06.672,"{'at': datetime.datetime(2024, 11, 11, 20, 30, 19, 284000)}",False,,2024-11-11 21:11:45.419,2024-11-11 20:30:50.266,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
qyFrHMaABixa3TYd8,zr27,{},3,['ExitSurvey'],2024-11-11 20:30:33.510,"{'personality': '{""user_id"": ""zr27"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""New Jersey"", ""education"": ""Associate degree"", ""occupation"": ""paraprofessional"", ""Extraversion"": 8, ""Agreeableness"": 6, ""Conscientiousness"": 7, ""Neuroticism"": 5, ""Openness"": 4}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/qyFrHMaABixa3TYd8', 'nodeId': 16, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20], 'base_connections': [11, 14, 15], 'InitialConnectionsForThisRound': [15, 11, 13], 'sm_frequency': 'Rarely', 'change_mind': 'Yes', 'more_informed': 'No', 'political_trust': 'I trust some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe', 'feedback': 'The experiment was interesting but slow.'}",s4vzCdmMknrTYuqvp,2024-11-11 21:17:06.307,"{'at': datetime.datetime(2024, 11, 11, 21, 16, 21, 326000)}",False,,2024-11-11 21:07:16.216,2024-11-11 20:31:25.558,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
eQn3CqgQjeWfYCjXS,Brittainy1,{},4,['ExitSurvey'],2024-11-11 20:30:47.099,"{'personality': '{""user_id"": ""Brittainy1"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Republican"", ""politicalStrength"": ""Very Strong"", ""location"": ""Kansas"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Software development"", ""Extraversion"": 10, ""Agreeableness"": 9, ""Conscientiousness"": 10, ""Neuroticism"": 2, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/eQn3CqgQjeWfYCjXS', 'nodeId': 10, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'base_connections': [14, 19, 1], 'InitialConnectionsForThisRound': [13, 19, 18], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Maybe', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'Yes'}",s4vzCdmMknrTYuqvp,2024-11-11 21:07:30.663,"{'at': datetime.datetime(2024, 11, 11, 20, 30, 47, 409000)}",False,,2024-11-11 21:06:57.468,2024-11-11 20:31:26.817,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
xsTuzq2YEYb6Xd7aB,B86,{},5,['ExitSurvey'],2024-11-11 20:30:59.553,"{'personality': '{""user_id"": ""B86"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Ohio"", ""education"": ""High school diploma"", ""occupation"": ""freelance"", ""Extraversion"": 5, ""Agreeableness"": 4, ""Conscientiousness"": 6, ""Neuroticism"": 8, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/xsTuzq2YEYb6Xd7aB', 'nodeId': 20, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 'base_connections': [10, 18, 9], 'InitialConnectionsForThisRound': [10, 13, 1], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No', 'feedback': 'N/A'}",s4vzCdmMknrTYuqvp,2024-11-11 21:07:22.285,"{'at': datetime.datetime(2024, 11, 11, 20, 30, 59, 694000)}",False,False,2024-11-11 21:07:22.295,2024-11-11 20:31:13.118,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
qwzMmskZs9tpPAL9b,r110m,{},6,['ExitSurvey'],2024-11-11 20:31:18.774,"{'personality': '{""user_id"": ""r110m"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""Pennsylvania"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Director"", ""Extraversion"": 4, ""Agreeableness"": 4, ""Conscientiousness"": 8, ""Neuroticism"": 10, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/qwzMmskZs9tpPAL9b', 'nodeId': 15, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20], 'base_connections': [8, 6, 4], 'InitialConnectionsForThisRound': [8, 1, 6], 'sm_frequency': 'Sometimes', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I trust some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No', 'feedback': 'I felt very unsure in my answers, but it seemed that most others were not fully sure of the correct answer either.  I thought the responses were respectful and not overtly political.'}",s4vzCdmMknrTYuqvp,2024-11-11 21:10:44.361,"{'at': datetime.datetime(2024, 11, 11, 20, 31, 18, 924000)}",False,,2024-11-11 21:10:32.280,2024-11-11 20:32:42.037,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
D4d4arrBp8oLmTo8u,v1,{},7,['ExitSurvey'],2024-11-11 20:31:29.954,"{'personality': '{""user_id"": ""v1"", ""age"": ""65+"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""North Carolina"", ""education"": ""Associate degree"", ""occupation"": ""CEO"", ""Extraversion"": 9, ""Agreeableness"": 9, ""Conscientiousness"": 8, ""Neuroticism"": 3, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/D4d4arrBp8oLmTo8u', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'base_connections': [13, 20, 2], 'InitialConnectionsForThisRound': [20, 19, 4], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I trust some political news', 'source_rel': 'A little relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe'}",s4vzCdmMknrTYuqvp,2024-11-11 21:09:09.955,"{'at': datetime.datetime(2024, 11, 11, 20, 31, 30, 159000)}",False,,2024-11-11 21:07:23.661,2024-11-11 20:31:57.770,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
BiE9HegrWpd9ixchR,kimkitsuragi1,{},8,['ExitSurvey'],2024-11-11 20:31:41.445,"{'personality': '{""user_id"": ""kimkitsuragi1"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Washington"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Data analyst"", ""Extraversion"": 3, ""Agreeableness"": 8, ""Conscientiousness"": 6, ""Neuroticism"": 6, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/BiE9HegrWpd9ixchR', 'nodeId': 2, 'neighbors': [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'base_connections': [16, 14, 10], 'InitialConnectionsForThisRound': [16, 15, 20], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No', 'feedback': 'In the first question, I realized I read it wrong after I submitted my answer and the question was shown again (I read it as the US being the top oil producer, rather than *not* being the top oil producer). It would have been helpful to have an option to change answers until the game moves on.'}",s4vzCdmMknrTYuqvp,2024-11-11 21:19:42.109,"{'at': datetime.datetime(2024, 11, 11, 20, 31, 41, 644000)}",False,,2024-11-11 21:19:41.250,2024-11-11 20:32:17.079,s4vzCdmMknrTYuqvp,2024-11-11 21:04:37.068,finished
